"wage","education","experience","ethnicity","smsa","region","parttime"
59.35,12,3,"cauc","no","midwest","no"
206.55,12,12,"cauc","no","midwest","no"
356.13,16,25,"cauc","no","midwest","no"
593.54,15,22,"cauc","no","midwest","no"
522.32,12,27,"cauc","no","midwest","no"
981.32,15,36,"cauc","no","midwest","no"
405.29,12,25,"cauc","no","midwest","no"
300.33,12,3,"cauc","no","midwest","no"
217.86,13,0,"cauc","no","midwest","no"
902.18,18,24,"cauc","no","midwest","no"
688.51,17,20,"cauc","no","midwest","no"
185.19,13,-1,"cauc","no","midwest","no"
341.88,16,18,"cauc","no","midwest","no"
525.26,8,42,"cauc","no","midwest","no"
641.03,8,43,"cauc","no","midwest","no"
1018.52,18,18,"cauc","no","midwest","no"
237.42,12,35,"cauc","no","midwest","no"
259,11,42,"cauc","no","midwest","no"
478.71,12,21,"cauc","no","midwest","no"
381.48,12,22,"cauc","no","midwest","no"
370.37,12,48,"cauc","no","midwest","no"
416.22,12,12,"cauc","no","midwest","no"
394.11,13,11,"cauc","no","midwest","no"
533.55,8,41,"cauc","no","midwest","no"
617.28,15,3,"cauc","no","midwest","no"
510.45,12,9,"cauc","no","midwest","no"
358.5,12,12,"cauc","no","midwest","no"
237.42,11,14,"cauc","no","midwest","no"
187.19,12,19,"cauc","no","midwest","no"
641.03,16,4,"cauc","no","midwest","no"
363.11,13,4,"cauc","no","midwest","no"
830.96,15,23,"cauc","no","midwest","no"
254.51,14,12,"cauc","no","midwest","no"
391.74,12,23,"cauc","no","midwest","no"
213.68,12,43,"cauc","no","midwest","no"
522.32,12,23,"cauc","no","midwest","no"
303.89,13,15,"cauc","no","midwest","no"
127.71,15,12,"cauc","no","midwest","no"
841.75,16,12,"cauc","no","midwest","no"
462.96,14,16,"cauc","no","midwest","no"
474.83,8,38,"cauc","no","midwest","no"
415.48,14,5,"cauc","no","midwest","no"
135.33,12,6,"cauc","no","midwest","no"
505.7,12,37,"cauc","no","midwest","no"
382.13,14,22,"cauc","no","midwest","no"
448.36,12,18,"cauc","no","midwest","no"
356.13,12,9,"cauc","no","midwest","no"
617.28,12,8,"cauc","yes","midwest","no"
807.22,18,11,"cauc","yes","midwest","no"
759.73,4,34,"cauc","yes","midwest","no"
712.25,12,15,"cauc","yes","midwest","no"
265.91,12,9,"cauc","yes","midwest","no"
348.77,12,22,"cauc","yes","midwest","no"
332.38,12,21,"cauc","yes","midwest","no"
522.32,12,14,"cauc","yes","midwest","no"
593.54,16,17,"cauc","yes","midwest","no"
688.51,12,22,"cauc","no","midwest","no"
688.51,12,8,"cauc","no","midwest","no"
427.35,14,6,"cauc","yes","midwest","no"
569.8,18,16,"cauc","no","midwest","no"
52.78,15,1,"cauc","no","midwest","yes"
693.26,18,33,"cauc","no","midwest","no"
213.68,12,8,"cauc","no","midwest","no"
510.45,12,16,"cauc","no","midwest","no"
284.9,18,3,"cauc","no","midwest","no"
878.44,16,9,"cauc","no","midwest","no"
522.32,12,25,"cauc","no","midwest","no"
227.92,12,9,"cauc","no","midwest","no"
308.64,9,3,"cauc","no","midwest","no"
522.32,12,24,"cauc","no","midwest","no"
472.39,12,7,"cauc","no","midwest","no"
262.23,12,8,"cauc","no","midwest","no"
451.09,16,14,"cauc","no","midwest","no"
229.17,12,24,"cauc","no","midwest","no"
643.23,14,13,"cauc","no","midwest","no"
197.53,18,19,"cauc","no","midwest","no"
569.8,12,19,"cauc","no","midwest","no"
284.9,8,43,"cauc","no","midwest","no"
641.03,17,17,"cauc","no","midwest","no"
356.13,9,49,"cauc","no","midwest","no"
203.23,12,8,"cauc","no","midwest","no"
189.93,14,2,"cauc","yes","midwest","no"
351.38,12,22,"cauc","yes","midwest","no"
393.78,12,35,"cauc","yes","midwest","no"
277.59,14,23,"cauc","yes","midwest","no"
92.59,11,4,"cauc","yes","midwest","no"
1213.99,18,12,"cauc","yes","midwest","no"
713.58,12,29,"cauc","yes","midwest","no"
638.75,18,18,"cauc","yes","midwest","no"
308.64,13,6,"cauc","no","midwest","no"
584.64,16,18,"cauc","no","midwest","no"
783.48,12,15,"cauc","no","midwest","no"
142.45,12,3,"cauc","no","midwest","no"
102.14,18,20,"cauc","no","midwest","yes"
854.7,15,17,"cauc","yes","midwest","no"
584.05,12,14,"cauc","yes","midwest","no"
370.37,12,4,"cauc","yes","midwest","no"
546.06,15,2,"cauc","yes","midwest","no"
1068.38,16,13,"cauc","yes","midwest","no"
830.96,16,12,"cauc","yes","midwest","no"
670.77,18,11,"cauc","yes","midwest","no"
474.83,12,21,"cauc","yes","midwest","no"
83.33,0,52,"cauc","yes","midwest","yes"
610.16,12,25,"cauc","yes","midwest","no"
451.09,12,13,"cauc","yes","midwest","no"
333.33,8,21,"cauc","yes","midwest","no"
386.99,16,6,"cauc","yes","midwest","no"
249.29,14,4,"cauc","yes","midwest","no"
205.76,15,1,"cauc","yes","midwest","no"
631.53,13,43,"cauc","yes","midwest","no"
398.86,18,2,"cauc","yes","midwest","no"
211.64,8,47,"cauc","yes","midwest","no"
712.25,12,16,"cauc","yes","midwest","no"
308.64,12,15,"afam","yes","midwest","no"
543.21,12,31,"afam","yes","midwest","no"
593.54,17,4,"cauc","yes","midwest","no"
201.8,18,4,"cauc","yes","midwest","no"
1151.47,14,20,"cauc","yes","midwest","no"
484.33,8,49,"cauc","yes","midwest","no"
253.09,16,5,"cauc","yes","midwest","yes"
121.08,13,-1,"cauc","yes","midwest","yes"
1187.08,18,31,"cauc","yes","midwest","no"
154.32,14,0,"cauc","yes","midwest","no"
1068.38,18,20,"cauc","yes","midwest","no"
951.69,16,36,"cauc","yes","midwest","no"
1372.05,14,40,"cauc","yes","midwest","no"
783.48,16,34,"cauc","yes","midwest","no"
261.16,12,17,"cauc","yes","midwest","yes"
367.74,16,13,"cauc","yes","midwest","no"
593.54,12,12,"cauc","yes","midwest","no"
370.37,12,10,"afam","yes","midwest","no"
546.06,16,16,"cauc","yes","midwest","no"
1365.15,16,39,"cauc","yes","midwest","no"
201.8,18,3,"cauc","yes","midwest","no"
85.47,18,35,"cauc","yes","midwest","no"
85.47,18,8,"cauc","yes","midwest","no"
641.03,14,19,"cauc","yes","midwest","no"
1661.92,18,17,"cauc","yes","midwest","no"
949.67,18,6,"cauc","yes","midwest","no"
1471.98,16,28,"cauc","yes","midwest","no"
617.28,12,13,"cauc","yes","midwest","no"
498.58,14,45,"cauc","yes","midwest","no"
593.54,12,12,"cauc","yes","midwest","no"
197.53,6,47,"cauc","yes","midwest","no"
216.52,3,25,"cauc","yes","midwest","no"
522.32,12,12,"cauc","yes","midwest","no"
688.51,12,31,"afam","yes","midwest","no"
320.99,10,41,"cauc","yes","midwest","no"
356.13,12,15,"cauc","yes","midwest","no"
189.93,8,52,"cauc","yes","midwest","no"
593.54,13,13,"cauc","yes","midwest","no"
620.18,16,16,"cauc","yes","midwest","no"
617.28,18,9,"cauc","yes","midwest","no"
370.3,12,8,"cauc","yes","midwest","no"
854.7,18,36,"cauc","yes","midwest","no"
356.13,14,10,"cauc","yes","midwest","no"
854.7,15,34,"cauc","yes","midwest","no"
759.73,17,25,"cauc","yes","midwest","no"
164.61,11,1,"cauc","yes","midwest","yes"
569.8,15,15,"cauc","yes","midwest","no"
546.06,12,5,"cauc","yes","midwest","no"
493.83,12,10,"cauc","yes","midwest","no"
277.78,12,13,"cauc","yes","midwest","no"
249.29,10,4,"cauc","yes","midwest","no"
176.88,16,0,"cauc","yes","midwest","yes"
118.71,15,6,"cauc","yes","midwest","no"
378.58,12,6,"cauc","yes","midwest","no"
771.6,17,16,"cauc","yes","midwest","no"
569.8,18,24,"cauc","yes","midwest","no"
459.06,14,8,"cauc","yes","midwest","yes"
370.37,18,15,"cauc","yes","midwest","yes"
296.3,14,0,"cauc","yes","midwest","no"
987.65,12,18,"cauc","yes","midwest","no"
1020.89,16,20,"cauc","yes","midwest","no"
212.35,12,5,"afam","yes","midwest","no"
442.39,8,30,"afam","yes","midwest","no"
676.64,12,27,"cauc","yes","midwest","no"
249.29,12,47,"afam","yes","midwest","no"
123.46,10,48,"cauc","yes","midwest","yes"
237.42,12,15,"cauc","yes","midwest","no"
379.87,14,7,"cauc","yes","midwest","no"
142.45,12,11,"cauc","yes","midwest","yes"
747.86,15,9,"cauc","yes","midwest","no"
427.35,15,30,"cauc","yes","midwest","no"
189.93,15,1,"cauc","yes","midwest","yes"
617.28,12,9,"cauc","yes","midwest","no"
759.73,12,32,"cauc","yes","midwest","no"
332.38,13,2,"cauc","yes","midwest","no"
806.79,16,21,"cauc","yes","midwest","no"
97.08,14,5,"cauc","yes","midwest","yes"
96.23,13,2,"cauc","yes","midwest","yes"
688.51,12,27,"cauc","yes","midwest","no"
218.42,10,5,"cauc","yes","midwest","yes"
332.38,11,2,"cauc","yes","midwest","no"
652.9,13,18,"cauc","yes","midwest","no"
818.21,12,24,"cauc","yes","midwest","no"
332.38,16,6,"cauc","yes","midwest","no"
205.76,14,0,"cauc","yes","midwest","no"
205.76,15,0,"cauc","yes","midwest","no"
522.32,14,11,"cauc","yes","midwest","no"
498.58,12,17,"cauc","yes","midwest","no"
149.57,15,3,"cauc","yes","midwest","yes"
393.06,12,4,"cauc","yes","midwest","no"
90.22,16,10,"cauc","yes","midwest","no"
830.96,12,16,"cauc","yes","midwest","no"
1020.89,16,11,"cauc","yes","midwest","no"
522.32,17,19,"cauc","yes","midwest","no"
1111.11,14,11,"cauc","yes","midwest","no"
759.73,12,18,"cauc","yes","midwest","no"
142.45,12,8,"cauc","yes","midwest","no"
296.77,12,4,"cauc","yes","midwest","no"
902.18,13,32,"cauc","yes","midwest","no"
1305.79,18,17,"cauc","yes","midwest","no"
546.06,12,41,"cauc","yes","midwest","no"
379.87,14,5,"cauc","yes","midwest","no"
339.51,14,6,"afam","yes","midwest","no"
332.38,14,29,"cauc","yes","midwest","no"
178.06,12,7,"cauc","yes","midwest","no"
1532.55,15,30,"cauc","yes","midwest","no"
246.91,12,10,"cauc","yes","midwest","no"
92.59,17,2,"cauc","yes","midwest","yes"
266.51,16,1,"cauc","yes","midwest","no"
262.96,15,1,"cauc","yes","midwest","no"
99.15,13,0,"cauc","yes","midwest","yes"
617.28,10,41,"cauc","yes","midwest","no"
522.32,12,16,"cauc","yes","midwest","no"
296.3,12,8,"cauc","yes","midwest","no"
474.83,16,7,"cauc","yes","midwest","no"
735.99,12,37,"cauc","no","midwest","no"
229.15,14,0,"cauc","no","midwest","no"
617.28,12,39,"cauc","no","midwest","no"
902.18,16,21,"cauc","no","midwest","no"
522.32,14,19,"cauc","no","midwest","no"
567.9,13,23,"cauc","no","midwest","no"
356.13,12,26,"cauc","no","midwest","no"
1068.38,12,20,"cauc","no","midwest","no"
207.74,10,3,"cauc","no","midwest","no"
341.17,12,9,"cauc","no","midwest","no"
189.93,12,1,"cauc","no","midwest","yes"
284.9,16,6,"cauc","no","midwest","no"
759.73,12,40,"cauc","no","midwest","no"
574.22,12,20,"cauc","no","midwest","no"
540.12,12,18,"cauc","no","midwest","no"
356.13,12,11,"cauc","no","midwest","no"
574.55,13,13,"cauc","no","midwest","no"
759.73,13,10,"cauc","no","midwest","yes"
416,14,30,"cauc","no","midwest","no"
216.05,12,3,"cauc","no","midwest","no"
477.42,12,15,"cauc","yes","midwest","no"
92.59,0,24,"afam","yes","midwest","yes"
1187.08,16,13,"cauc","yes","midwest","no"
115.74,15,0,"cauc","yes","midwest","yes"
299.57,12,23,"cauc","no","midwest","no"
154.32,12,51,"cauc","no","midwest","no"
569.8,12,10,"cauc","no","midwest","no"
427.35,11,33,"cauc","no","midwest","no"
427.35,14,15,"cauc","no","midwest","no"
154.85,12,7,"cauc","no","midwest","no"
807.22,18,20,"cauc","no","midwest","no"
332.38,12,6,"cauc","no","midwest","no"
222.22,12,14,"cauc","no","midwest","no"
300.22,9,39,"cauc","no","midwest","no"
902.18,16,11,"cauc","yes","midwest","no"
756.93,18,10,"cauc","yes","midwest","no"
641.03,16,37,"cauc","no","midwest","no"
409.35,14,13,"cauc","no","midwest","no"
641.03,12,18,"cauc","no","midwest","no"
870.37,14,0,"cauc","yes","midwest","yes"
854.7,12,37,"cauc","yes","midwest","no"
949.67,14,22,"cauc","yes","midwest","no"
1234.57,13,-1,"cauc","yes","midwest","no"
664.77,12,41,"cauc","yes","midwest","no"
522.32,12,29,"afam","yes","midwest","no"
128.21,12,6,"cauc","no","midwest","no"
284.9,16,3,"cauc","no","midwest","no"
569.8,12,45,"cauc","no","midwest","no"
498.58,12,10,"cauc","no","midwest","no"
140.29,13,8,"cauc","no","midwest","no"
427.35,12,22,"cauc","no","midwest","no"
916.43,12,14,"cauc","yes","midwest","no"
593.54,15,10,"cauc","yes","midwest","no"
176.37,12,14,"cauc","yes","midwest","no"
172.84,15,4,"cauc","yes","midwest","no"
498.58,12,37,"cauc","yes","midwest","no"
70.55,14,-1,"cauc","yes","midwest","yes"
664.77,18,13,"cauc","yes","midwest","no"
138.89,12,1,"cauc","no","midwest","yes"
380.66,12,23,"cauc","no","midwest","no"
323.17,12,27,"cauc","no","midwest","no"
237.42,14,-1,"cauc","no","midwest","no"
474.83,12,6,"cauc","no","midwest","no"
268.38,12,19,"cauc","no","midwest","no"
1068.38,12,39,"cauc","no","midwest","no"
641.03,12,28,"cauc","no","midwest","no"
854.7,12,33,"cauc","no","midwest","no"
722.29,15,25,"cauc","no","midwest","no"
498.58,12,24,"cauc","no","midwest","no"
403.61,12,41,"cauc","no","midwest","no"
379.87,12,13,"cauc","no","midwest","no"
371.96,12,22,"cauc","no","midwest","no"
172.84,8,53,"cauc","no","midwest","no"
296.77,12,5,"cauc","no","midwest","no"
308.64,12,28,"cauc","no","midwest","no"
132.35,14,2,"cauc","no","midwest","yes"
139.46,13,1,"cauc","no","midwest","yes"
348.9,12,3,"cauc","no","midwest","no"
320.51,11,9,"cauc","no","midwest","no"
373.24,12,11,"cauc","no","midwest","no"
332.38,12,38,"cauc","no","midwest","no"
374.11,15,19,"cauc","no","midwest","no"
667.69,12,23,"cauc","no","midwest","no"
254.51,13,6,"cauc","no","midwest","no"
188.43,13,7,"cauc","no","midwest","no"
403.61,10,44,"cauc","no","midwest","no"
949.67,12,43,"cauc","yes","midwest","no"
522.32,12,31,"cauc","no","midwest","no"
1305.79,12,24,"cauc","no","midwest","no"
527.07,18,11,"cauc","no","midwest","no"
230.29,13,11,"cauc","no","midwest","no"
308.64,9,43,"cauc","no","midwest","no"
522.32,12,27,"cauc","no","midwest","no"
83.33,14,37,"cauc","yes","midwest","yes"
889.51,16,40,"cauc","yes","midwest","no"
1264.13,18,36,"cauc","yes","midwest","no"
1037.04,12,9,"cauc","no","midwest","no"
944.92,14,5,"cauc","no","midwest","no"
359.81,18,14,"cauc","no","midwest","no"
55.94,10,25,"cauc","no","midwest","yes"
1305.79,13,23,"cauc","no","midwest","no"
58.3,13,18,"cauc","no","midwest","yes"
458.53,12,17,"cauc","no","midwest","no"
688.51,12,14,"cauc","no","midwest","no"
188.27,15,31,"cauc","no","midwest","yes"
344.25,12,31,"cauc","no","midwest","no"
218.45,12,14,"cauc","no","midwest","no"
344.25,12,12,"cauc","no","midwest","no"
356.13,14,5,"cauc","no","midwest","no"
351.38,12,35,"cauc","no","midwest","no"
557.93,18,32,"cauc","no","midwest","no"
403.61,14,20,"cauc","no","midwest","no"
712.25,17,13,"cauc","no","midwest","no"
546.65,13,16,"cauc","no","midwest","no"
344.25,16,3,"cauc","no","midwest","no"
669.52,12,13,"cauc","no","midwest","no"
356.13,18,32,"cauc","yes","midwest","no"
696.68,12,16,"cauc","yes","midwest","no"
756.62,16,13,"cauc","yes","midwest","no"
1020.89,16,18,"cauc","yes","midwest","no"
997.15,12,35,"cauc","no","midwest","no"
593.54,14,10,"cauc","no","midwest","no"
253.09,12,22,"cauc","no","midwest","no"
60.19,12,1,"cauc","no","midwest","yes"
305.58,15,8,"cauc","no","midwest","no"
333.69,12,7,"cauc","no","midwest","no"
308.64,12,2,"cauc","no","midwest","no"
308.64,12,51,"cauc","no","midwest","yes"
63.17,18,39,"cauc","no","midwest","yes"
98.77,12,23,"cauc","no","midwest","yes"
356.13,12,35,"cauc","no","midwest","no"
403.61,12,27,"cauc","no","midwest","no"
338.9,15,4,"cauc","no","midwest","no"
664.77,12,34,"cauc","no","midwest","no"
624.41,14,16,"cauc","yes","midwest","no"
213.68,12,42,"cauc","yes","midwest","yes"
154.77,16,0,"cauc","yes","midwest","yes"
148.39,16,0,"cauc","yes","midwest","yes"
1661.92,18,18,"cauc","yes","midwest","no"
142.45,13,2,"cauc","yes","midwest","no"
498.58,16,6,"cauc","yes","midwest","no"
515.19,13,16,"cauc","no","midwest","no"
382.13,15,8,"cauc","no","midwest","no"
498.58,12,23,"cauc","no","midwest","no"
712.25,12,30,"cauc","no","midwest","no"
997.15,14,21,"cauc","no","midwest","no"
997.15,13,16,"cauc","no","midwest","no"
270.06,12,17,"cauc","no","midwest","no"
356.13,12,44,"cauc","no","midwest","no"
427.35,12,4,"cauc","no","midwest","no"
427.35,18,22,"cauc","no","midwest","no"
147.2,12,47,"cauc","no","midwest","yes"
238.6,14,44,"cauc","no","midwest","yes"
448.72,17,21,"cauc","no","midwest","no"
546.06,12,10,"cauc","no","midwest","no"
949.67,12,17,"cauc","no","midwest","no"
332.38,14,5,"cauc","no","midwest","no"
897.87,12,52,"cauc","no","midwest","no"
265.91,12,13,"cauc","no","midwest","no"
664.77,18,14,"cauc","no","midwest","no"
712.25,16,19,"cauc","no","midwest","no"
474.83,11,36,"cauc","no","midwest","no"
213.68,12,10,"cauc","no","midwest","no"
256.41,12,25,"cauc","no","midwest","no"
427.35,8,45,"cauc","no","midwest","no"
261.16,13,3,"cauc","no","midwest","no"
77.16,10,13,"cauc","no","midwest","no"
925.93,18,32,"cauc","no","midwest","no"
189.93,15,1,"cauc","no","midwest","no"
565.46,13,40,"cauc","no","midwest","no"
490.5,12,14,"cauc","no","midwest","no"
391.74,12,25,"cauc","no","midwest","no"
231.48,15,49,"cauc","no","midwest","yes"
246.91,12,13,"cauc","no","midwest","no"
470.09,12,14,"cauc","no","midwest","no"
726.22,16,14,"cauc","no","midwest","no"
443.44,12,14,"cauc","no","midwest","no"
291.47,12,9,"cauc","no","midwest","no"
489.08,12,17,"cauc","no","midwest","no"
688.51,12,12,"cauc","no","midwest","no"
318.93,14,27,"cauc","no","midwest","no"
557.93,17,10,"cauc","no","midwest","no"
462.96,12,12,"cauc","yes","midwest","no"
308.64,12,10,"cauc","yes","midwest","no"
688.51,12,7,"cauc","yes","midwest","no"
347.84,12,46,"cauc","no","midwest","no"
237.42,12,14,"cauc","no","midwest","no"
612.54,12,21,"cauc","no","midwest","no"
297.82,12,28,"cauc","no","midwest","no"
773.98,16,18,"cauc","no","midwest","no"
365.95,12,3,"cauc","no","midwest","no"
257.2,8,22,"cauc","yes","midwest","no"
579.37,12,17,"cauc","yes","midwest","no"
997.15,14,12,"cauc","yes","midwest","no"
712.25,14,15,"cauc","yes","midwest","no"
496.89,12,35,"cauc","yes","midwest","no"
175.11,15,0,"cauc","yes","midwest","yes"
434.43,12,19,"cauc","yes","midwest","no"
364.7,12,7,"cauc","no","midwest","no"
546.06,14,38,"cauc","yes","midwest","no"
447.53,13,11,"cauc","yes","midwest","no"
452.1,13,0,"cauc","no","midwest","no"
783.48,12,28,"cauc","no","midwest","no"
472.84,12,10,"cauc","no","midwest","no"
127.73,12,49,"cauc","no","midwest","yes"
261.16,12,43,"cauc","no","midwest","yes"
546.06,12,10,"cauc","no","midwest","no"
327.93,15,0,"cauc","no","midwest","no"
629.15,12,41,"cauc","no","midwest","no"
569.8,12,13,"cauc","no","midwest","no"
320.04,16,33,"cauc","no","midwest","no"
257.2,15,0,"cauc","no","midwest","no"
712.25,18,9,"cauc","no","midwest","no"
379.87,15,13,"cauc","no","midwest","no"
617.28,18,29,"cauc","no","midwest","no"
142.45,12,4,"cauc","no","midwest","no"
439.22,15,8,"cauc","no","midwest","no"
427.35,11,46,"cauc","no","midwest","no"
569.8,14,7,"cauc","no","midwest","no"
546.06,12,27,"cauc","no","midwest","no"
356.13,12,4,"cauc","no","midwest","no"
359.57,12,20,"cauc","no","midwest","no"
439.22,16,15,"cauc","no","midwest","no"
450.14,13,17,"cauc","no","midwest","no"
356.13,11,26,"cauc","no","midwest","no"
1111.11,14,22,"cauc","no","midwest","no"
205.76,13,1,"cauc","no","midwest","no"
727.3,12,17,"cauc","no","midwest","no"
719.8,12,38,"cauc","no","midwest","no"
759.73,16,13,"cauc","no","midwest","no"
593.54,16,1,"cauc","yes","midwest","no"
605.18,16,11,"cauc","yes","midwest","no"
854.7,12,13,"cauc","yes","midwest","no"
712.25,18,18,"cauc","yes","midwest","no"
59.88,16,1,"cauc","yes","midwest","yes"
1020.89,16,31,"cauc","yes","midwest","no"
2010.2,14,34,"cauc","yes","midwest","no"
1424.5,16,36,"cauc","yes","midwest","no"
546.06,12,34,"cauc","yes","midwest","no"
402.85,16,8,"cauc","yes","midwest","no"
1210.83,16,21,"cauc","yes","midwest","no"
1125.93,12,27,"cauc","yes","midwest","no"
92.55,15,2,"cauc","yes","midwest","yes"
222.22,10,50,"cauc","yes","midwest","no"
1092.12,18,38,"cauc","yes","midwest","no"
712.25,16,11,"cauc","yes","midwest","no"
265.91,18,1,"cauc","yes","midwest","yes"
205.76,14,6,"cauc","yes","midwest","yes"
830.96,14,26,"cauc","yes","midwest","no"
308.64,18,0,"cauc","yes","midwest","yes"
493.83,16,18,"cauc","yes","midwest","no"
556.77,16,3,"cauc","yes","midwest","no"
712.25,12,6,"cauc","yes","midwest","no"
71.68,16,2,"cauc","yes","midwest","no"
74.07,13,-1,"cauc","yes","midwest","yes"
631.64,15,40,"cauc","yes","midwest","no"
759.73,16,7,"cauc","yes","midwest","no"
664.77,12,13,"cauc","yes","midwest","no"
534.19,16,9,"cauc","yes","midwest","no"
1068.38,16,9,"cauc","yes","midwest","no"
997.15,12,43,"cauc","yes","midwest","no"
902.18,16,8,"cauc","yes","midwest","no"
522.32,12,33,"afam","yes","midwest","no"
688.51,8,23,"afam","yes","midwest","no"
522.32,16,2,"cauc","yes","midwest","no"
1187.08,14,20,"cauc","yes","midwest","no"
2805.81,16,23,"cauc","yes","midwest","no"
1187.08,16,32,"cauc","yes","midwest","no"
451.09,12,6,"cauc","yes","midwest","no"
664.77,12,38,"cauc","yes","midwest","no"
864.2,13,14,"cauc","yes","midwest","no"
1139.6,18,17,"cauc","yes","midwest","no"
2374.15,18,26,"cauc","yes","midwest","no"
340.14,13,3,"cauc","yes","midwest","no"
278.38,17,1,"cauc","yes","midwest","no"
593.54,12,12,"cauc","yes","midwest","no"
